Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.01    0.00 2666600/2666600     __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::base() const [41]
-----------------------------------------------
                0.01    0.00 2666600/2666600     float* std::copy<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [31]
[43]     0.0    0.01    0.00 2666600         std::_Miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >::iterator_type std::__miter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [43]
                0.00    0.00 2666600/2666600     std::_Iter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, false>::_S_base(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [112]
-----------------------------------------------
                0.00    0.01 2666600/2666600     float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [33]
[44]     0.0    0.00    0.01 2666600         std::_Niter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > > >(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [44]
                0.00    0.01 2666600/2666600     std::_Iter_base<__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, true>::_S_base(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >) [42]
-----------------------------------------------
                0.01    0.00 1333301/1333301     std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [46]
[45]     0.0    0.01    0.00 1333301         __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [45]
                0.00    0.00 1333301/1333301     __gnu_cxx::new_allocator<float>::max_size() const [114]
-----------------------------------------------
                0.00    0.01 1333301/1333301     std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [35]
[46]     0.0    0.00    0.01 1333301         std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [46]
                0.01    0.00 1333301/1333301     __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [45]
-----------------------------------------------
                0.01    0.00 1333301/1333301     std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [48]
[47]     0.0    0.01    0.00 1333301         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [47]
                0.00    0.00 1333301/2666602     std::allocator<float>::~allocator() [108]
-----------------------------------------------
                0.00    0.01 1333301/1333301     std::vector<float, std::allocator<float> >::~vector() [36]
[48]     0.0    0.00    0.01 1333301         std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [48]
                0.01    0.00 1333301/1333301     std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [47]
                0.00    0.00 1333301/1333301     std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [117]
-----------------------------------------------
                0.01    0.00 1333301/1333301     std::vector<float, std::allocator<float> >::~vector() [36]
[49]     0.0    0.01    0.00 1333301         void std::_Destroy<float*, float>(float*, float*, std::allocator<float>&) [49]
                0.00    0.00 1333301/1333301     void std::_Destroy<float*>(float*, float*) [119]
-----------------------------------------------
                0.01    0.00 1333300/1333300     std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [24]
[50]     0.0    0.01    0.00 1333300         std::vector<float, std::allocator<float> >::begin() const [50]
                0.00    0.00 1333300/2666600     __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [111]
-----------------------------------------------
                0.01    0.00 1333300/1333300     float* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*>(__gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >, float*) [33]
[51]     0.0    0.01    0.00 1333300         float* std::__copy_move_a<false, float const*, float*>(float const*, float const*, float*) [51]
                0.00    0.00 1333300/1333300     float* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<float>(float const*, float const*, float*) [123]
-----------------------------------------------
                0.00    0.01 1333300/1333300     std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [24]
[52]     0.0    0.00    0.01 1333300         __gnu_cxx::__alloc_traits<std::allocator<float> >::_S_select_on_copy(std::allocator<float> const&) [52]
                0.01    0.00 1333300/1333300     std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [53]
-----------------------------------------------
                0.01    0.00 1333300/1333300     __gnu_cxx::__alloc_traits<std::allocator<float> >::_S_select_on_copy(std::allocator<float> const&) [52]
[53]     0.0    0.01    0.00 1333300         std::allocator_traits<std::allocator<float> >::select_on_container_copy_construction(std::allocator<float> const&) [53]
                0.00    0.00 1333300/1333300     std::enable_if<!std::allocator_traits<std::allocator<float> >::__select_helper<std::allocator<float> const>::value, std::allocator<float> const>::type std::allocator_traits<std::allocator<float> >::_S_select<std::allocator<float> const>(std::allocator<float> const&) [70]
-----------------------------------------------
                0.00    0.01     972/972         std::vector<Sequence, std::allocator<Sequence> >::push_back(Sequence const&) [21]
[54]     0.0    0.00    0.01     972         void std::vector<Sequence, std::allocator<Sequence> >::_M_emplace_back_aux<Sequence const&>(Sequence const&) [54]
                0.00    0.01     972/972         Sequence* std::__uninitialized_move_if_noexcept_a<Sequence*, Sequence*, std::allocator<Sequence> >(Sequence*, Sequence*, Sequence*, std::allocator<Sequence>&) [64]
                0.00    0.00     972/972         std::vector<Sequence, std::allocator<Sequence> >::_M_check_len(unsigned long, char const*) const [89]
                0.00    0.00     972/6338        _ZNSt16allocator_traitsISaI8SequenceEE9constructIS0_IRKS0_EEEDTcl12_S_constructfp_fp0_spcl7forwardIT0_Efp1_EEERS1_PT_DpOS6_ [79]
                0.00    0.00     972/2705220     std::vector<Sequence, std::allocator<Sequence> >::size() const [39]
                0.00    0.00    1944/39780       std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_get_Tp_allocator() [150]
                0.00    0.00     972/2267        std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_allocate(unsigned long) [220]
                0.00    0.00     972/35595       Sequence const& std::forward<Sequence const&>(std::remove_reference<Sequence const&>::type&) [152]
                0.00    0.00     972/13608       void std::_Destroy<Sequence*, Sequence>(Sequence*, Sequence*, std::allocator<Sequence>&) [168]
                0.00    0.00     972/13608       std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_deallocate(Sequence*, unsigned long) [166]
-----------------------------------------------
                0.00    0.00 1333300/2666601     std::enable_if<!std::allocator_traits<std::allocator<float> >::__select_helper<std::allocator<float> const>::value, std::allocator<float> const>::type std::allocator_traits<std::allocator<float> >::_S_select<std::allocator<float> const>(std::allocator<float> const&) [70]
                0.00    0.00 1333301/2666601     std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [34]
[55]     0.0    0.01    0.00 2666601         std::allocator<float>::allocator(std::allocator<float> const&) [55]
                0.00    0.00 2666601/2666601     __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [110]
-----------------------------------------------
                0.00    0.01   10488/10488       std::vector<Sequence, std::allocator<Sequence> >::operator=(std::vector<Sequence, std::allocator<Sequence> >&&) [57]
[56]     0.0    0.00    0.01   10488         std::vector<Sequence, std::allocator<Sequence> >::_M_move_assign(std::vector<Sequence, std::allocator<Sequence> >&&, std::integral_constant<bool, true>) [56]
                0.01    0.00   10488/10488       void std::__alloc_on_move<std::allocator<Sequence> >(std::allocator<Sequence>&, std::allocator<Sequence>&) [58]
                0.00    0.00   20976/21231       std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_impl::_M_swap_data(std::_Vector_base<Sequence, std::allocator<Sequence> >::_Vector_impl&) [159]
                0.00    0.00   20976/39780       std::_Vector_base<Sequence, std::allocator<Sequence> >::_M_get_Tp_allocator() [150]
                0.00    0.00   10488/10488       std::_Vector_base<Sequence, std::allocator<Sequence> >::get_allocator() const [177]
                0.00    0.00   10488/10488       std::vector<Sequence, std::allocator<Sequence> >::vector(std::allocator<Sequence> const&) [179]
                0.00    0.00   10488/23027       std::allocator<Sequence>::~allocator() [155]
                0.00    0.00   10488/10488       __gnu_cxx::__alloc_traits<std::allocator<Sequence> >::_S_propagate_on_move_assign() [176]
                0.00    0.00   10488/11940       std::vector<Sequence, std::allocator<Sequence> >::~vector() [173]
-----------------------------------------------
                0.00    0.01   10488/10488       std::vector<Sequence, std::allocator<Sequence> >* std::__copy_move<true, false, std::random_access_iterator_tag>::__copy_m<std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*>(std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*, std::vector<Sequence, std::allocator<Sequence> >*) [66]
